id,identifier,persistentUrl,protocol,authority,publisher,publicationDate,storageIdentifier,type
3147055,DVN/2CS1VF,https://doi.org/10.7910/DVN/2CS1VF,doi,10.7910,Harvard Dataverse,2018-05-01,s3://10.7910/DVN/2CS1VF,dataset
3147442,DVN/OFK4L6,https://doi.org/10.7910/DVN/OFK4L6,doi,10.7910,Harvard Dataverse,2018-04-25,s3://10.7910/DVN/OFK4L6,dataset
3147893,DVN/CJBG5J,https://doi.org/10.7910/DVN/CJBG5J,doi,10.7910,Harvard Dataverse,2018-04-27,s3://10.7910/DVN/CJBG5J,dataset
3148766,DVN/L4IOHC,https://doi.org/10.7910/DVN/L4IOHC,doi,10.7910,Harvard Dataverse,2018-05-03,s3://10.7910/DVN/L4IOHC,dataset
3148845,DVN/E852VT,https://doi.org/10.7910/DVN/E852VT,doi,10.7910,Harvard Dataverse,2018-05-03,s3://10.7910/DVN/E852VT,dataset
3150874,DVN/3TTQL2,https://doi.org/10.7910/DVN/3TTQL2,doi,10.7910,Harvard Dataverse,2018-05-08,s3://10.7910/DVN/3TTQL2,dataset
3153753,DVN/ECBF7Y,https://doi.org/10.7910/DVN/ECBF7Y,doi,10.7910,Harvard Dataverse,2018-05-17,s3://10.7910/DVN/ECBF7Y,dataset
3153982,DVN/HJ4KH7,https://doi.org/10.7910/DVN/HJ4KH7,doi,10.7910,Harvard Dataverse,2018-05-15,s3://10.7910/DVN/HJ4KH7,dataset
3154409,DVN/NMCOBF,https://doi.org/10.7910/DVN/NMCOBF,doi,10.7910,Harvard Dataverse,2018-05-23,s3://10.7910/DVN/NMCOBF,dataset
3156396,DVN/ARMDLY,https://doi.org/10.7910/DVN/ARMDLY,doi,10.7910,Harvard Dataverse,2018-05-24,s3://10.7910/DVN/ARMDLY,dataset
3156619,DVN/MZIKCS,https://doi.org/10.7910/DVN/MZIKCS,doi,10.7910,Harvard Dataverse,2018-05-24,s3://10.7910/DVN/MZIKCS,dataset
3157632,DVN/AK10AT,https://doi.org/10.7910/DVN/AK10AT,doi,10.7910,Harvard Dataverse,2018-05-31,s3://10.7910/DVN/AK10AT,dataset
3158604,DVN/WUOAB7,https://doi.org/10.7910/DVN/WUOAB7,doi,10.7910,Harvard Dataverse,2018-06-04,s3://10.7910/DVN/WUOAB7,dataset
3163534,DVN/XHBJLO,https://doi.org/10.7910/DVN/XHBJLO,doi,10.7910,Harvard Dataverse,2018-06-04,s3://10.7910/DVN/XHBJLO,dataset
3172729,DVN/BXBJFW,https://doi.org/10.7910/DVN/BXBJFW,doi,10.7910,Harvard Dataverse,2018-06-05,s3://10.7910/DVN/BXBJFW,dataset
3172738,DVN/WNMLPA,https://doi.org/10.7910/DVN/WNMLPA,doi,10.7910,Harvard Dataverse,2018-06-05,s3://10.7910/DVN/WNMLPA,dataset
3172948,DVN/GSNXV7,https://doi.org/10.7910/DVN/GSNXV7,doi,10.7910,Harvard Dataverse,2018-06-07,s3://10.7910/DVN/GSNXV7,dataset
3174976,DVN/KSWI03,https://doi.org/10.7910/DVN/KSWI03,doi,10.7910,Harvard Dataverse,2018-06-12,s3://10.7910/DVN/KSWI03,dataset
3175610,DVN/W2MFYX,https://doi.org/10.7910/DVN/W2MFYX,doi,10.7910,Harvard Dataverse,2018-06-11,s3://10.7910/DVN/W2MFYX,dataset
3175868,DVN/8YPPLM,https://doi.org/10.7910/DVN/8YPPLM,doi,10.7910,Harvard Dataverse,2018-06-12,s3://10.7910/DVN/8YPPLM,dataset
3175905,DVN/QUEQIG,https://doi.org/10.7910/DVN/QUEQIG,doi,10.7910,Harvard Dataverse,2018-06-13,s3://10.7910/DVN/QUEQIG,dataset
3175972,DVN/SDXJUV,https://doi.org/10.7910/DVN/SDXJUV,doi,10.7910,Harvard Dataverse,2018-06-13,s3://10.7910/DVN/SDXJUV,dataset
3177310,DVN/2UFPMP,https://doi.org/10.7910/DVN/2UFPMP,doi,10.7910,Harvard Dataverse,2018-06-17,s3://10.7910/DVN/2UFPMP,dataset
3178109,DVN/XY2HZV,https://doi.org/10.7910/DVN/XY2HZV,doi,10.7910,Harvard Dataverse,2018-06-20,s3://10.7910/DVN/XY2HZV,dataset
3178253,DVN/P1PEGO,https://doi.org/10.7910/DVN/P1PEGO,doi,10.7910,Harvard Dataverse,2018-06-20,s3://10.7910/DVN/P1PEGO,dataset
3179292,DVN/XTIHGR,https://doi.org/10.7910/DVN/XTIHGR,doi,10.7910,Harvard Dataverse,2018-06-22,s3://10.7910/DVN/XTIHGR,dataset
3180751,DVN/KJ6X76,https://doi.org/10.7910/DVN/KJ6X76,doi,10.7910,Harvard Dataverse,2018-06-29,s3://10.7910/DVN/KJ6X76,dataset
3181316,DVN/SFTMNO,https://doi.org/10.7910/DVN/SFTMNO,doi,10.7910,Harvard Dataverse,2018-06-29,s3://10.7910/DVN/SFTMNO,dataset
3182526,DVN/SXG7BF,https://doi.org/10.7910/DVN/SXG7BF,doi,10.7910,Harvard Dataverse,2018-07-07,s3://10.7910/DVN/SXG7BF,dataset
3184211,DVN/WAEHOI,https://doi.org/10.7910/DVN/WAEHOI,doi,10.7910,Harvard Dataverse,2018-07-11,s3://10.7910/DVN/WAEHOI,dataset
3184471,DVN/IUB62M,https://doi.org/10.7910/DVN/IUB62M,doi,10.7910,Harvard Dataverse,2018-07-11,s3://10.7910/DVN/IUB62M,dataset
3194091,DVN/XN2TZL,https://doi.org/10.7910/DVN/XN2TZL,doi,10.7910,Harvard Dataverse,2018-07-29,s3://10.7910/DVN/XN2TZL,dataset
3194633,DVN/XONPX2,https://doi.org/10.7910/DVN/XONPX2,doi,10.7910,Harvard Dataverse,2018-07-23,s3://10.7910/DVN/XONPX2,dataset
3195352,DVN/XZLGAZ,https://doi.org/10.7910/DVN/XZLGAZ,doi,10.7910,Harvard Dataverse,2018-07-29,s3://10.7910/DVN/XZLGAZ,dataset
3195631,DVN/ZLUQPL,https://doi.org/10.7910/DVN/ZLUQPL,doi,10.7910,Harvard Dataverse,2018-07-29,s3://10.7910/DVN/ZLUQPL,dataset
3204494,DVN/GS8IFM,https://doi.org/10.7910/DVN/GS8IFM,doi,10.7910,Harvard Dataverse,2018-08-13,s3://10.7910/DVN/GS8IFM,dataset
3207019,DVN/DXGVAW,https://doi.org/10.7910/DVN/DXGVAW,doi,10.7910,Harvard Dataverse,2019-05-03,s3://10.7910/DVN/DXGVAW,dataset
3209730,DVN/CCKENU,https://doi.org/10.7910/DVN/CCKENU,doi,10.7910,Harvard Dataverse,2020-06-09,s3://10.7910/DVN/CCKENU,dataset
3210689,DVN/V3DHAS,https://doi.org/10.7910/DVN/V3DHAS,doi,10.7910,Harvard Dataverse,2018-09-10,s3://10.7910/DVN/V3DHAS,dataset
3218730,DVN/5H1HFF,https://doi.org/10.7910/DVN/5H1HFF,doi,10.7910,Harvard Dataverse,2018-09-10,s3://10.7910/DVN/5H1HFF,dataset
3220735,DVN/SOQH9L,https://doi.org/10.7910/DVN/SOQH9L,doi,10.7910,Harvard Dataverse,2018-09-24,s3://10.7910/DVN/SOQH9L,dataset
3221553,DVN/SMLV5D,https://doi.org/10.7910/DVN/SMLV5D,doi,10.7910,Harvard Dataverse,2018-09-30,s3://10.7910/DVN/SMLV5D,dataset
3223957,DVN/46RXC8,https://doi.org/10.7910/DVN/46RXC8,doi,10.7910,Harvard Dataverse,2018-09-17,s3://10.7910/DVN/46RXC8,dataset
3224024,DVN/Q2MHDM,https://doi.org/10.7910/DVN/Q2MHDM,doi,10.7910,Harvard Dataverse,2018-09-17,s3://10.7910/DVN/Q2MHDM,dataset
3224297,DVN/OAPCH9,https://doi.org/10.7910/DVN/OAPCH9,doi,10.7910,Harvard Dataverse,2018-09-17,s3://10.7910/DVN/OAPCH9,dataset
3224690,DVN/E2OS8R,https://doi.org/10.7910/DVN/E2OS8R,doi,10.7910,Harvard Dataverse,2018-09-17,s3://10.7910/DVN/E2OS8R,dataset
3225359,DVN/4KFU8S,https://doi.org/10.7910/DVN/4KFU8S,doi,10.7910,Harvard Dataverse,2019-10-22,s3://10.7910/DVN/4KFU8S,dataset
3230964,DVN/AMJXCB,https://doi.org/10.7910/DVN/AMJXCB,doi,10.7910,Harvard Dataverse,2018-09-30,s3://10.7910/DVN/AMJXCB,dataset
3231414,DVN/KGHEU4,https://doi.org/10.7910/DVN/KGHEU4,doi,10.7910,Harvard Dataverse,2018-09-30,s3://10.7910/DVN/KGHEU4,dataset
3231424,DVN/KGK9QO,https://doi.org/10.7910/DVN/KGK9QO,doi,10.7910,Harvard Dataverse,2018-09-30,s3://10.7910/DVN/KGK9QO,dataset
3234302,DVN/9WNYEU,https://doi.org/10.7910/DVN/9WNYEU,doi,10.7910,Harvard Dataverse,2018-10-08,s3://10.7910/DVN/9WNYEU,dataset
3238562,DVN/8ZTQNM,https://doi.org/10.7910/DVN/8ZTQNM,doi,10.7910,Harvard Dataverse,2020-10-24,s3://10.7910/DVN/8ZTQNM,dataset
3239349,DVN/UNWIHE,https://doi.org/10.7910/DVN/UNWIHE,doi,10.7910,Harvard Dataverse,2018-10-15,s3://10.7910/DVN/UNWIHE,dataset
3241102,DVN/XTS8IE,https://doi.org/10.7910/DVN/XTS8IE,doi,10.7910,Harvard Dataverse,2018-10-23,s3://10.7910/DVN/XTS8IE,dataset
3242483,DVN/DJKH4H,https://doi.org/10.7910/DVN/DJKH4H,doi,10.7910,Harvard Dataverse,2018-10-23,s3://10.7910/DVN/DJKH4H,dataset
3247408,DVN/WKIJST,https://doi.org/10.7910/DVN/WKIJST,doi,10.7910,Harvard Dataverse,2018-11-26,s3://10.7910/DVN/WKIJST,dataset
3301059,DVN/QOCGZA,https://doi.org/10.7910/DVN/QOCGZA,doi,10.7910,Harvard Dataverse,2018-11-20,s3://10.7910/DVN/QOCGZA,dataset
3301904,DVN/T8VCOF,https://doi.org/10.7910/DVN/T8VCOF,doi,10.7910,Harvard Dataverse,2018-11-08,s3://10.7910/DVN/T8VCOF,dataset
3308572,DVN/E3FDAV,https://doi.org/10.7910/DVN/E3FDAV,doi,10.7910,Harvard Dataverse,2018-11-08,s3://10.7910/DVN/E3FDAV,dataset
3309801,DVN/SUQC9N,https://doi.org/10.7910/DVN/SUQC9N,doi,10.7910,Harvard Dataverse,2018-11-11,s3://10.7910/DVN/SUQC9N,dataset
3309918,DVN/VXQUBN,https://doi.org/10.7910/DVN/VXQUBN,doi,10.7910,Harvard Dataverse,2018-11-11,s3://10.7910/DVN/VXQUBN,dataset
3312652,DVN/E6H9FU,https://doi.org/10.7910/DVN/E6H9FU,doi,10.7910,Harvard Dataverse,2018-11-11,s3://10.7910/DVN/E6H9FU,dataset
3314558,DVN/3EONKV,https://doi.org/10.7910/DVN/3EONKV,doi,10.7910,Harvard Dataverse,2018-11-22,s3://10.7910/DVN/3EONKV,dataset
3315158,DVN/YCQCWJ,https://doi.org/10.7910/DVN/YCQCWJ,doi,10.7910,Harvard Dataverse,2018-11-20,s3://10.7910/DVN/YCQCWJ,dataset
3315191,DVN/MZHZYQ,https://doi.org/10.7910/DVN/MZHZYQ,doi,10.7910,Harvard Dataverse,2018-11-20,s3://10.7910/DVN/MZHZYQ,dataset
3316524,DVN/GDZTK8,https://doi.org/10.7910/DVN/GDZTK8,doi,10.7910,Harvard Dataverse,2018-11-20,s3://10.7910/DVN/GDZTK8,dataset
3317216,DVN/DJVNZF,https://doi.org/10.7910/DVN/DJVNZF,doi,10.7910,Harvard Dataverse,2018-11-22,s3://10.7910/DVN/DJVNZF,dataset
3317727,DVN/MKW8CS,https://doi.org/10.7910/DVN/MKW8CS,doi,10.7910,Harvard Dataverse,2019-10-06,s3://10.7910/DVN/MKW8CS,dataset
3318590,DVN/0DLNBL,https://doi.org/10.7910/DVN/0DLNBL,doi,10.7910,Harvard Dataverse,2018-11-28,s3://10.7910/DVN/0DLNBL,dataset
3320017,DVN/QNMUA1,https://doi.org/10.7910/DVN/QNMUA1,doi,10.7910,Harvard Dataverse,2018-12-07,s3://10.7910/DVN/QNMUA1,dataset
3320430,DVN/UYGWOB,https://doi.org/10.7910/DVN/UYGWOB,doi,10.7910,Harvard Dataverse,2018-12-02,s3://10.7910/DVN/UYGWOB,dataset
3320519,DVN/1CKNTW,https://doi.org/10.7910/DVN/1CKNTW,doi,10.7910,Harvard Dataverse,2018-12-02,s3://10.7910/DVN/1CKNTW,dataset
3324376,DVN/VWPPVQ,https://doi.org/10.7910/DVN/VWPPVQ,doi,10.7910,Harvard Dataverse,2018-12-07,s3://10.7910/DVN/VWPPVQ,dataset
3324510,DVN/LXIBYP,https://doi.org/10.7910/DVN/LXIBYP,doi,10.7910,Harvard Dataverse,2018-12-10,s3://10.7910/DVN/LXIBYP,dataset
3324591,DVN/2UUQ25,https://doi.org/10.7910/DVN/2UUQ25,doi,10.7910,Harvard Dataverse,2018-12-10,s3://10.7910/DVN/2UUQ25,dataset
3326260,DVN/ZBVYXZ,https://doi.org/10.7910/DVN/ZBVYXZ,doi,10.7910,Harvard Dataverse,2019-03-14,s3://10.7910/DVN/ZBVYXZ,dataset
3330626,DVN/70SNIS,https://doi.org/10.7910/DVN/70SNIS,doi,10.7910,Harvard Dataverse,2019-01-07,s3://10.7910/DVN/70SNIS,dataset
3333756,DVN/FMX62W,https://doi.org/10.7910/DVN/FMX62W,doi,10.7910,Harvard Dataverse,2019-01-23,s3://10.7910/DVN/FMX62W,dataset
3334006,DVN/UFZTYU,https://doi.org/10.7910/DVN/UFZTYU,doi,10.7910,Harvard Dataverse,2019-01-07,s3://10.7910/DVN/UFZTYU,dataset
3335949,DVN/PUIROM,https://doi.org/10.7910/DVN/PUIROM,doi,10.7910,Harvard Dataverse,2019-01-15,s3://10.7910/DVN/PUIROM,dataset
3336027,DVN/IUXG2I,https://doi.org/10.7910/DVN/IUXG2I,doi,10.7910,Harvard Dataverse,2019-01-15,s3://10.7910/DVN/IUXG2I,dataset
3338289,DVN/BQGWYI,https://doi.org/10.7910/DVN/BQGWYI,doi,10.7910,Harvard Dataverse,2019-01-15,s3://10.7910/DVN/BQGWYI,dataset
3338451,DVN/JWJRME,https://doi.org/10.7910/DVN/JWJRME,doi,10.7910,Harvard Dataverse,2019-01-15,s3://10.7910/DVN/JWJRME,dataset
3344523,DVN/UQVN70,https://doi.org/10.7910/DVN/UQVN70,doi,10.7910,Harvard Dataverse,2019-01-15,s3://10.7910/DVN/UQVN70,dataset
3344766,DVN/U07SDB,https://doi.org/10.7910/DVN/U07SDB,doi,10.7910,Harvard Dataverse,2019-01-15,s3://10.7910/DVN/U07SDB,dataset
3346414,DVN/9NYAP7,https://doi.org/10.7910/DVN/9NYAP7,doi,10.7910,Harvard Dataverse,2019-01-23,s3://10.7910/DVN/9NYAP7,dataset
3346438,DVN/KXIN0A,https://doi.org/10.7910/DVN/KXIN0A,doi,10.7910,Harvard Dataverse,2019-01-24,s3://10.7910/DVN/KXIN0A,dataset
3346752,DVN/IIE50D,https://doi.org/10.7910/DVN/IIE50D,doi,10.7910,Harvard Dataverse,2019-01-27,s3://10.7910/DVN/IIE50D,dataset
3346931,DVN/WG8VCK,https://doi.org/10.7910/DVN/WG8VCK,doi,10.7910,Harvard Dataverse,2019-01-28,s3://10.7910/DVN/WG8VCK,dataset
3347561,DVN/M3O9O6,https://doi.org/10.7910/DVN/M3O9O6,doi,10.7910,Harvard Dataverse,2019-01-27,s3://10.7910/DVN/M3O9O6,dataset
3349390,DVN/9F0SMU,https://doi.org/10.7910/DVN/9F0SMU,doi,10.7910,Harvard Dataverse,2019-02-02,s3://10.7910/DVN/9F0SMU,dataset
3350669,DVN/ZK7QPH,https://doi.org/10.7910/DVN/ZK7QPH,doi,10.7910,Harvard Dataverse,2019-02-06,s3://10.7910/DVN/ZK7QPH,dataset
3350766,DVN/NAMZXJ,https://doi.org/10.7910/DVN/NAMZXJ,doi,10.7910,Harvard Dataverse,2019-02-14,s3://10.7910/DVN/NAMZXJ,dataset
3351653,DVN/8GABL3,https://doi.org/10.7910/DVN/8GABL3,doi,10.7910,Harvard Dataverse,2019-02-14,s3://10.7910/DVN/8GABL3,dataset
3353693,DVN/RQZWE6,https://doi.org/10.7910/DVN/RQZWE6,doi,10.7910,Harvard Dataverse,2019-02-21,s3://10.7910/DVN/RQZWE6,dataset
3354434,DVN/N4RK1D,https://doi.org/10.7910/DVN/N4RK1D,doi,10.7910,Harvard Dataverse,2019-02-06,s3://10.7910/DVN/N4RK1D,dataset
3354466,DVN/ZTTCOX,https://doi.org/10.7910/DVN/ZTTCOX,doi,10.7910,Harvard Dataverse,2019-02-21,s3://10.7910/DVN/ZTTCOX,dataset
3355750,DVN/DWOBT4,https://doi.org/10.7910/DVN/DWOBT4,doi,10.7910,Harvard Dataverse,2019-02-21,s3://10.7910/DVN/DWOBT4,dataset
3360840,DVN/UMSSKG,https://doi.org/10.7910/DVN/UMSSKG,doi,10.7910,Harvard Dataverse,2019-02-28,s3://10.7910/DVN/UMSSKG,dataset
3362152,DVN/M89XMZ,https://doi.org/10.7910/DVN/M89XMZ,doi,10.7910,Harvard Dataverse,2019-02-15,s3://10.7910/DVN/M89XMZ,dataset
3364334,DVN/QNCRWS,https://doi.org/10.7910/DVN/QNCRWS,doi,10.7910,Harvard Dataverse,2019-02-25,s3://10.7910/DVN/QNCRWS,dataset
3370422,DVN/I32PHE,https://doi.org/10.7910/DVN/I32PHE,doi,10.7910,Harvard Dataverse,2019-02-25,s3://10.7910/DVN/I32PHE,dataset
3370864,DVN/OOLBO9,https://doi.org/10.7910/DVN/OOLBO9,doi,10.7910,Harvard Dataverse,2019-02-25,s3://10.7910/DVN/OOLBO9,dataset
3371160,DVN/LJOIYF,https://doi.org/10.7910/DVN/LJOIYF,doi,10.7910,Harvard Dataverse,2021-11-01,s3://10.7910/DVN/LJOIYF,dataset
3373627,DVN/8HFVU8,https://doi.org/10.7910/DVN/8HFVU8,doi,10.7910,Harvard Dataverse,2019-03-03,s3://10.7910/DVN/8HFVU8,dataset
3373708,DVN/P7NAJW,https://doi.org/10.7910/DVN/P7NAJW,doi,10.7910,Harvard Dataverse,2020-01-15,s3://10.7910/DVN/P7NAJW,dataset
3376725,DVN/DQCFUN,https://doi.org/10.7910/DVN/DQCFUN,doi,10.7910,Harvard Dataverse,2019-03-18,s3://10.7910/DVN/DQCFUN,dataset
3377935,DVN/IOPELZ,https://doi.org/10.7910/DVN/IOPELZ,doi,10.7910,Harvard Dataverse,2019-03-12,s3://10.7910/DVN/IOPELZ,dataset
3378989,DVN/GIJBUU,https://doi.org/10.7910/DVN/GIJBUU,doi,10.7910,Harvard Dataverse,2019-03-20,s3://10.7910/DVN/GIJBUU,dataset
3379432,DVN/CRV0IP,https://doi.org/10.7910/DVN/CRV0IP,doi,10.7910,Harvard Dataverse,2019-04-02,s3://10.7910/DVN/CRV0IP,dataset
3379670,DVN/O0JVDU,https://doi.org/10.7910/DVN/O0JVDU,doi,10.7910,Harvard Dataverse,2019-03-20,s3://10.7910/DVN/O0JVDU,dataset
3380795,DVN/3DVZYY,https://doi.org/10.7910/DVN/3DVZYY,doi,10.7910,Harvard Dataverse,2020-09-08,s3://10.7910/DVN/3DVZYY,dataset
3380833,DVN/V83FXD,https://doi.org/10.7910/DVN/V83FXD,doi,10.7910,Harvard Dataverse,2019-03-20,s3://10.7910/DVN/V83FXD,dataset
3380956,DVN/3RNFFH,https://doi.org/10.7910/DVN/3RNFFH,doi,10.7910,Harvard Dataverse,2019-03-20,s3://10.7910/DVN/3RNFFH,dataset
3381568,DVN/KVIJSY,https://doi.org/10.7910/DVN/KVIJSY,doi,10.7910,Harvard Dataverse,2019-03-20,s3://10.7910/DVN/KVIJSY,dataset
3382062,DVN/9TFMSG,https://doi.org/10.7910/DVN/9TFMSG,doi,10.7910,Harvard Dataverse,2019-03-26,s3://10.7910/DVN/9TFMSG,dataset
3382667,DVN/GBR02C,https://doi.org/10.7910/DVN/GBR02C,doi,10.7910,Harvard Dataverse,2019-04-21,s3://10.7910/DVN/GBR02C,dataset
3383994,DVN/GBZZXL,https://doi.org/10.7910/DVN/GBZZXL,doi,10.7910,Harvard Dataverse,2019-04-03,s3://10.7910/DVN/GBZZXL,dataset
3385853,DVN/SXLXNV,https://doi.org/10.7910/DVN/SXLXNV,doi,10.7910,Harvard Dataverse,2019-04-01,s3://10.7910/DVN/SXLXNV,dataset
3392230,DVN/D5VRDE,https://doi.org/10.7910/DVN/D5VRDE,doi,10.7910,Harvard Dataverse,2019-05-07,s3://10.7910/DVN/D5VRDE,dataset
3392659,DVN/DUW1QY,https://doi.org/10.7910/DVN/DUW1QY,doi,10.7910,Harvard Dataverse,2019-04-09,s3://10.7910/DVN/DUW1QY,dataset
3397024,DVN/PLS50O,https://doi.org/10.7910/DVN/PLS50O,doi,10.7910,Harvard Dataverse,2019-04-21,s3://10.7910/DVN/PLS50O,dataset
3397143,DVN/85RL5E,https://doi.org/10.7910/DVN/85RL5E,doi,10.7910,Harvard Dataverse,2019-04-21,s3://10.7910/DVN/85RL5E,dataset
3407456,DVN/19FSQZ,https://doi.org/10.7910/DVN/19FSQZ,doi,10.7910,Harvard Dataverse,2019-04-25,s3://10.7910/DVN/19FSQZ,dataset
3409586,DVN/DMWWS5,https://doi.org/10.7910/DVN/DMWWS5,doi,10.7910,Harvard Dataverse,2019-04-21,s3://10.7910/DVN/DMWWS5,dataset
3409804,DVN/C8DCCW,https://doi.org/10.7910/DVN/C8DCCW,doi,10.7910,Harvard Dataverse,2019-05-01,s3://10.7910/DVN/C8DCCW,dataset
3416862,DVN/TXFTKV,https://doi.org/10.7910/DVN/TXFTKV,doi,10.7910,Harvard Dataverse,2019-05-01,s3://10.7910/DVN/TXFTKV,dataset
3417202,DVN/LEKKGT,https://doi.org/10.7910/DVN/LEKKGT,doi,10.7910,Harvard Dataverse,2019-05-01,s3://10.7910/DVN/LEKKGT,dataset
3418943,DVN/FB3O9W,https://doi.org/10.7910/DVN/FB3O9W,doi,10.7910,Harvard Dataverse,2019-05-09,s3://10.7910/DVN/FB3O9W,dataset
3423579,DVN/GWD4HA,https://doi.org/10.7910/DVN/GWD4HA,doi,10.7910,Harvard Dataverse,2019-05-01,s3://10.7910/DVN/GWD4HA,dataset
3423604,DVN/TRIEF2,https://doi.org/10.7910/DVN/TRIEF2,doi,10.7910,Harvard Dataverse,2019-05-01,s3://10.7910/DVN/TRIEF2,dataset
3423750,DVN/YWONK4,https://doi.org/10.7910/DVN/YWONK4,doi,10.7910,Harvard Dataverse,2019-05-01,s3://10.7910/DVN/YWONK4,dataset
3424202,DVN/QQ54BO,https://doi.org/10.7910/DVN/QQ54BO,doi,10.7910,Harvard Dataverse,2019-05-16,s3://10.7910/DVN/QQ54BO,dataset
3424972,DVN/COOVRP,https://doi.org/10.7910/DVN/COOVRP,doi,10.7910,Harvard Dataverse,2019-05-08,s3://10.7910/DVN/COOVRP,dataset
3436049,DVN/WX6ZPC,https://doi.org/10.7910/DVN/WX6ZPC,doi,10.7910,Harvard Dataverse,2019-05-26,s3://10.7910/DVN/WX6ZPC,dataset
3439476,DVN/MPBGXL,https://doi.org/10.7910/DVN/MPBGXL,doi,10.7910,Harvard Dataverse,2019-06-07,s3://10.7910/DVN/MPBGXL,dataset
3442668,DVN/XASCZ1,https://doi.org/10.7910/DVN/XASCZ1,doi,10.7910,Harvard Dataverse,2020-05-05,s3://10.7910/DVN/XASCZ1,dataset
3443469,DVN/GYEAIG,https://doi.org/10.7910/DVN/GYEAIG,doi,10.7910,Harvard Dataverse,2019-06-09,s3://10.7910/DVN/GYEAIG,dataset
3446527,DVN/3EOAOL,https://doi.org/10.7910/DVN/3EOAOL,doi,10.7910,Harvard Dataverse,2019-06-24,s3://10.7910/DVN/3EOAOL,dataset
3446606,DVN/RP8Z94,https://doi.org/10.7910/DVN/RP8Z94,doi,10.7910,Harvard Dataverse,2019-06-24,s3://10.7910/DVN/RP8Z94,dataset
3452478,DVN/GSMBFX,https://doi.org/10.7910/DVN/GSMBFX,doi,10.7910,Harvard Dataverse,2019-07-05,s3://10.7910/DVN/GSMBFX,dataset
3452543,DVN/FIL6J1,https://doi.org/10.7910/DVN/FIL6J1,doi,10.7910,Harvard Dataverse,2019-08-09,s3://10.7910/DVN/FIL6J1,dataset
3453706,DVN/NDHKSG,https://doi.org/10.7910/DVN/NDHKSG,doi,10.7910,Harvard Dataverse,2019-08-09,s3://10.7910/DVN/NDHKSG,dataset
3454994,DVN/G8JVZY,https://doi.org/10.7910/DVN/G8JVZY,doi,10.7910,Harvard Dataverse,2019-07-19,s3://10.7910/DVN/G8JVZY,dataset
3460899,DVN/CGINSA,https://doi.org/10.7910/DVN/CGINSA,doi,10.7910,Harvard Dataverse,2019-07-19,s3://10.7910/DVN/CGINSA,dataset
3464187,DVN/MLTZIE,https://doi.org/10.7910/DVN/MLTZIE,doi,10.7910,Harvard Dataverse,2019-07-19,s3://10.7910/DVN/MLTZIE,dataset
3465708,DVN/EHWM14,https://doi.org/10.7910/DVN/EHWM14,doi,10.7910,Harvard Dataverse,2019-07-24,s3://10.7910/DVN/EHWM14,dataset
3470879,DVN/98LMD0,https://doi.org/10.7910/DVN/98LMD0,doi,10.7910,Harvard Dataverse,2019-08-09,s3://10.7910/DVN/98LMD0,dataset
3471543,DVN/J7WOKC,https://doi.org/10.7910/DVN/J7WOKC,doi,10.7910,Harvard Dataverse,2019-07-24,s3://10.7910/DVN/J7WOKC,dataset
3474899,DVN/HGBOKF,https://doi.org/10.7910/DVN/HGBOKF,doi,10.7910,Harvard Dataverse,2019-07-22,s3://10.7910/DVN/HGBOKF,dataset
3475153,DVN/A3M7PY,https://doi.org/10.7910/DVN/A3M7PY,doi,10.7910,Harvard Dataverse,2019-08-11,s3://10.7910/DVN/A3M7PY,dataset
3475307,DVN/SXFB9E,https://doi.org/10.7910/DVN/SXFB9E,doi,10.7910,Harvard Dataverse,2019-08-09,s3://10.7910/DVN/SXFB9E,dataset
3476841,DVN/KPCLFQ,https://doi.org/10.7910/DVN/KPCLFQ,doi,10.7910,Harvard Dataverse,2019-08-01,s3://10.7910/DVN/KPCLFQ,dataset
3478328,DVN/JFQV7S,https://doi.org/10.7910/DVN/JFQV7S,doi,10.7910,Harvard Dataverse,2019-08-09,s3://10.7910/DVN/JFQV7S,dataset
3493104,DVN/HMI4WY,https://doi.org/10.7910/DVN/HMI4WY,doi,10.7910,Harvard Dataverse,2019-08-13,s3://10.7910/DVN/HMI4WY,dataset
3494200,DVN/BDYVK7,https://doi.org/10.7910/DVN/BDYVK7,doi,10.7910,Harvard Dataverse,2019-08-11,s3://10.7910/DVN/BDYVK7,dataset
3538957,DVN/ON8RBD,https://doi.org/10.7910/DVN/ON8RBD,doi,10.7910,Harvard Dataverse,2019-09-01,s3://10.7910/DVN/ON8RBD,dataset
3542442,DVN/MN1OON,https://doi.org/10.7910/DVN/MN1OON,doi,10.7910,Harvard Dataverse,2019-09-06,s3://10.7910/DVN/MN1OON,dataset
3543375,DVN/2CLJPA,https://doi.org/10.7910/DVN/2CLJPA,doi,10.7910,Harvard Dataverse,2019-09-06,s3://10.7910/DVN/2CLJPA,dataset
3549425,DVN/K1LJOL,https://doi.org/10.7910/DVN/K1LJOL,doi,10.7910,Harvard Dataverse,2020-01-15,s3://10.7910/DVN/K1LJOL,dataset
3550405,DVN/EAYHSN,https://doi.org/10.7910/DVN/EAYHSN,doi,10.7910,Harvard Dataverse,2020-05-17,s3://10.7910/DVN/EAYHSN,dataset
3557035,DVN/CV7GYN,https://doi.org/10.7910/DVN/CV7GYN,doi,10.7910,Harvard Dataverse,2020-01-15,s3://10.7910/DVN/CV7GYN,dataset
